# x, r_0
2.424242424242424310e-01,2.424242424242421257e-01,0.000000000000000000e+00,2.941371300000000488e+01,1.345340000000000147e-01,0.000000000000000000e+00
2.575757575757575690e-01,2.575757575757570694e-01,0.000000000000000000e+00,2.964318899999998180e+01,1.359760000000000135e-01,0.000000000000000000e+00
2.727272727272727071e-01,2.727272727272725406e-01,0.000000000000000000e+00,2.988460500000002185e+01,1.374930000000000041e-01,0.000000000000000000e+00
2.878787878787879007e-01,2.878787878787871235e-01,0.000000000000000000e+00,3.013874299999999451e+01,1.390889999999999904e-01,0.000000000000000000e+00
3.030303030303030387e-01,3.030303030303031497e-01,0.000000000000000000e+00,3.040641900000001030e+01,1.407720000000000082e-01,0.000000000000000000e+00
3.181818181818181768e-01,3.181818181818172331e-01,0.000000000000000000e+00,3.068855000000000643e+01,1.425459999999999783e-01,0.000000000000000000e+00
3.333333333333333703e-01,3.333333333333330928e-01,0.000000000000000000e+00,3.098609399999999070e+01,1.444190000000000196e-01,0.000000000000000000e+00
3.484848484848485084e-01,3.484848484848481753e-01,0.000000000000000000e+00,3.130028799999998768e+01,1.463939999999999964e-01,0.000000000000000000e+00
3.636363636363636465e-01,3.636363636363630913e-01,0.000000000000000000e+00,3.163219599999998977e+01,1.484830000000000039e-01,0.000000000000000000e+00
3.787878787878787845e-01,3.787878787878788955e-01,0.000000000000000000e+00,3.198318199999999223e+01,1.506899999999999906e-01,0.000000000000000000e+00
3.939393939393939226e-01,3.939393939393936450e-01,0.000000000000000000e+00,3.235468499999998926e+01,1.530289999999999984e-01,0.000000000000000000e+00
4.090909090909091161e-01,4.090909090909091161e-01,0.000000000000000000e+00,3.274830399999996899e+01,1.555060000000000053e-01,0.000000000000000000e+00
4.242424242424242542e-01,4.242424242424234770e-01,0.000000000000000000e+00,3.316582599999998138e+01,1.581330000000000235e-01,0.000000000000000000e+00
4.393939393939393923e-01,4.393939393939391702e-01,0.000000000000000000e+00,3.360924199999999473e+01,1.609220000000000095e-01,0.000000000000000000e+00
4.545454545454545858e-01,4.545454545454541972e-01,0.000000000000000000e+00,3.408063899999995527e+01,1.638900000000000079e-01,0.000000000000000000e+00
4.696969696969697239e-01,4.696969696969687247e-01,0.000000000000000000e+00,3.458247099999994134e+01,1.670480000000000020e-01,0.000000000000000000e+00
4.848484848484848619e-01,4.848484848484844734e-01,0.000000000000000000e+00,3.511746500000001703e+01,1.704150000000000109e-01,0.000000000000000000e+00
5.000000000000000000e-01,4.999999999999996669e-01,0.000000000000000000e+00,3.568865100000000012e+01,1.740099999999999980e-01,0.000000000000000000e+00
5.151515151515151381e-01,5.151515151515152491e-01,0.000000000000000000e+00,3.629943800000001630e+01,1.778530000000000388e-01,0.000000000000000000e+00
5.303030303030302761e-01,5.303030303030291659e-01,0.000000000000000000e+00,3.695376399999999961e+01,1.819730000000000236e-01,0.000000000000000000e+00
5.454545454545454142e-01,5.454545454545449701e-01,0.000000000000000000e+00,3.765589399999996800e+01,1.863900000000000279e-01,0.000000000000000000e+00
5.606060606060606633e-01,5.606060606060613294e-01,0.000000000000000000e+00,3.841083600000003173e+01,1.911430000000000351e-01,0.000000000000000000e+00
5.757575757575758013e-01,5.757575757575760234e-01,0.000000000000000000e+00,3.922434499999997826e+01,1.962610000000000188e-01,0.000000000000000000e+00
5.909090909090909394e-01,5.909090909090897181e-01,0.000000000000000000e+00,4.010291799999994566e+01,2.017909999999999704e-01,0.000000000000000000e+00
6.060606060606060774e-01,6.060606060606055223e-01,0.000000000000000000e+00,4.105410599999999732e+01,2.077749999999999875e-01,0.000000000000000000e+00
6.212121212121212155e-01,6.212121212121209934e-01,0.000000000000000000e+00,4.208659699999997628e+01,2.142719999999999902e-01,0.000000000000000000e+00
6.363636363636363535e-01,6.363636363636346882e-01,0.000000000000000000e+00,4.321068999999993565e+01,2.213450000000000140e-01,0.000000000000000000e+00
6.515151515151514916e-01,6.515151515151511585e-01,0.000000000000000000e+00,4.443834600000002411e+01,2.290659999999999918e-01,0.000000000000000000e+00
6.666666666666667407e-01,6.666666666666658525e-01,0.000000000000000000e+00,4.578365500000001020e+01,2.375329999999999664e-01,9.400979311610944623e-13
6.818181818181818787e-01,6.818181818181818787e-01,9.999999999999999547e-07,4.726356099999996019e+01,2.468399999999999483e-01,2.587137348692046006e-12
6.969696969696970168e-01,6.969696969696962396e-01,6.000000000000000152e-06,4.889828700000000339e+01,2.571219999999999617e-01,7.530170663672365335e-12
7.121212121212121549e-01,7.121212121212119328e-01,9.999999999999999124e-06,5.071216500000003435e+01,2.685309999999999642e-01,1.281237348689006846e-11
7.272727272727272929e-01,7.272727272727248504e-01,1.999999999999999825e-05,5.273513900000004639e+01,2.812520000000000020e-01,2.567630695829170807e-11
7.424242424242424310e-01,7.424242424242413207e-01,3.800000000000000209e-05,5.500398900000001845e+01,2.955189999999999761e-01,4.917059580011020053e-11
7.575757575757575690e-01,7.575757575757580131e-01,7.299999999999999903e-05,5.756461099999996378e+01,3.116200000000000081e-01,9.477019591204257304e-11
7.727272727272727071e-01,7.727272727272723740e-01,1.350000000000000017e-04,6.047472600000001819e+01,3.299110000000000098e-01,1.804004358241582410e-10
7.878787878787878451e-01,7.878787878787869570e-01,2.500000000000000052e-04,6.380827099999992669e+01,3.508620000000000072e-01,3.416705137560775113e-10
8.030303030303030942e-01,8.030303030303025391e-01,4.659999999999999429e-04,6.766058999999992807e+01,3.750700000000000145e-01,6.464872078405580409e-10
8.181818181818182323e-01,8.181818181818187874e-01,8.589999999999999546e-04,7.215685600000001898e+01,4.033180000000000098e-01,1.215779885792671794e-09
8.333333333333333703e-01,8.333333333333324822e-01,1.577000000000000060e-03,7.746362100000000339e+01,4.366410000000000013e-01,2.277913974448679232e-09
8.484848484848485084e-01,8.484848484848472872e-01,2.880999999999999880e-03,8.380579500000004600e+01,4.764419999999999766e-01,4.252398710632078650e-09
8.636363636363636465e-01,8.636363636363640905e-01,5.252999999999999857e-03,9.149180799999996339e+01,5.246409999999999130e-01,7.910017542228377576e-09
8.787878787878787845e-01,8.787878787878773412e-01,9.541000000000000869e-03,1.009511159999999137e+02,5.838990000000000569e-01,1.465594058018215536e-08
8.939393939393939226e-01,8.939393939393940336e-01,1.727599999999999969e-02,1.127910980000000620e+02,6.579659999999999398e-01,2.706480703435380264e-08
9.090909090909091717e-01,9.090909090909080614e-01,3.117799999999999738e-02,1.278826960000000241e+02,7.522039999999999837e-01,4.980348984245518388e-08
9.242424242424243097e-01,9.242424242424233105e-01,5.609099999999999503e-02,1.474931840000000420e+02,8.743729999999999558e-01,9.133562912126234410e-08
9.393939393939394478e-01,9.393939393939391147e-01,1.006179999999999991e-01,1.734905540000000599e+02,1.035853000000000135e+00,1.669573753778635033e-07
9.545454545454545858e-01,9.545454545454549189e-01,1.799719999999999931e-01,2.086624630000001446e+02,1.253547000000000189e+00,3.042152400906520585e-07
9.696969696969697239e-01,9.696969696969688357e-01,3.209779999999999855e-01,2.572156030000001579e+02,1.552800999999999876e+00,5.525794768223583421e-07
9.848484848484848619e-01,9.848484848484837517e-01,5.708649999999999558e-01,3.255628049999999689e+02,1.972022999999999859e+00,1.000646768318318190e-06
1.000000000000000000e+00,1.000000000000001332e+00,1.012510999999999939e+00,4.235684189999997784e+02,2.569901000000000213e+00,1.806614449768434637e-06
1.015151515151515138e+00,1.015151515151517359e+00,1.791005000000000180e+00,5.665289229999999634e+02,3.436845000000000372e+00,3.252180244728348260e-06
1.030303030303030276e+00,1.030303030303029832e+00,3.159671999999999592e+00,7.783279829999996764e+02,4.713035999999999781e+00,5.837532379773061820e-06
1.045454545454545414e+00,1.045454545454545192e+00,5.559687999999999519e+00,1.096484910000000355e+03,6.617126999999999981e+00,1.044831791425769279e-05
1.060606060606060552e+00,1.060606060606058554e+00,9.757282000000000011e+00,1.580240938999999571e+03,9.491884999999999906e+00,1.864812209639030846e-05
1.075757575757575690e+00,1.075757575757576134e+00,1.707947499999999863e+01,2.323535408000000189e+03,1.387688499999999969e+01,3.318903671295192991e-05
1.090909090909090828e+00,1.090909090909090606e+00,2.981742899999999707e+01,3.475838987000000543e+03,2.062438799999999972e+01,5.889916487587791734e-05
1.106060606060606188e+00,1.106060606060607077e+00,5.191307100000000219e+01,5.275589878000004319e+03,3.108395300000000105e+01,1.042172668146195064e-04
1.121212121212121327e+00,1.121212121212121327e+00,9.011995799999999690e+01,8.103760278000000653e+03,4.739609999999999701e+01,1.838282027274669233e-04
1.136363636363636465e+00,1.136363636363635798e+00,1.559472509999999943e+02,1.256935167799999363e+04,7.295766399999999408e+01,3.231454072386584280e-04
1.151515151515151603e+00,1.151515151515150714e+00,2.688691210000000638e+02,1.964493085700000665e+04,1.131544950000000114e+02,5.658277987115602984e-04
1.166666666666666741e+00,1.166666666666665853e+00,4.615081380000000308e+02,3.087903789500001221e+04,1.765022859999999980e+02,9.861140720989014594e-04
1.181818181818181879e+00,1.181818181818179880e+00,7.877139460000000781e+02,4.872273695900000894e+04,2.763901989999999955e+02,1.708363615534333642e-03
1.196969696969697017e+00,1.196969696969697017e+00,1.334405782999999929e+03,7.701568570899999759e+04,4.336644210000000612e+02,2.936210389815871718e-03
1.212121212121212155e+00,1.212121212121211933e+00,2.237024269000000459e+03,1.216701836210000329e+05,6.802560359999999946e+02,4.991410435735659304e-03
1.227272727272727293e+00,1.227272727272725517e+00,3.694834934999999859e+03,1.915382392689999833e+05,1.063793873999999960e+03,8.353687769059696400e-03
1.242424242424242431e+00,1.242424242424239100e+00,5.973378560000000107e+03,2.992837516399998567e+05,1.652332426999999825e+03,1.367043372573394609e-02
1.257575757575757569e+00,1.257575757575756237e+00,9.365035088000000542e+03,4.617215180859999382e+05,2.536512533000000076e+03,2.166342518539834255e-02
1.272727272727272707e+00,1.272727272727271597e+00,1.406263027800000054e+04,6.985153355139999185e+05,3.823519733000000087e+03,3.281839239185121992e-02
1.287878787878787845e+00,1.287878787878785625e+00,1.992112294100000145e+04,1.027726767543000053e+06,5.614792509000000791e+03,4.679531718911049409e-02
1.303030303030302983e+00,1.303030303030302983e+00,2.619947764800000004e+04,1.457614151834999910e+06,7.963120892000000822e+03,6.179746723186047008e-02
1.318181818181818121e+00,1.318181818181818787e+00,3.156114644100000078e+04,1.977484062691999367e+06,1.082141063199999917e+04,7.459924807559875637e-02
1.333333333333333481e+00,1.333333333333332593e+00,3.458341607400000066e+04,2.554472345761999954e+06,1.401840636099999938e+04,8.182059321541187979e-02
1.348484848484848619e+00,1.348484848484846843e+00,3.453540812000000005e+04,3.141721264822999481e+06,1.729518786900000123e+04,8.178915389266480651e-02
1.363636363636363757e+00,1.363636363636365312e+00,3.174812810900000113e+04,3.694338897493999917e+06,2.039128064000000086e+04,7.534542614838753150e-02
1.378787878787878896e+00,1.378787878787879784e+00,2.727450372100000095e+04,4.182485821307998151e+06,2.312424823399999877e+04,6.497212481265421391e-02
1.393939393939394034e+00,1.393939393939394256e+00,2.225484828700000071e+04,4.594785353677999228e+06,2.541784842500000013e+04,5.330832243691462080e-02
1.409090909090909172e+00,1.409090909090906951e+00,1.750229697200000010e+04,4.933923880702000111e+06,2.728174471999999878e+04,4.222207604343279630e-02
1.424242424242424310e+00,1.424242424242424532e+00,1.342531899700000031e+04,5.209972704264997505e+06,2.877310260099999869e+04,3.265611995397008083e-02
1.439393939393939448e+00,1.439393939393938782e+00,1.013413158199999998e+04,5.435139787779997103e+06,2.996416312900000048e+04,2.487652420570175132e-02
1.454545454545454586e+00,1.454545454545451921e+00,7.576171999000000142e+03,5.620844677919001319e+06,3.092337530200000037e+04,1.877832455821650676e-02
1.469696969696969724e+00,1.469696969696971278e+00,5.634188623000000007e+03,5.776567897623995319e+06,3.170769133399999919e+04,1.410551083763797106e-02
1.484848484848484862e+00,1.484848484848484196e+00,4.180535877999999684e+03,5.909687686600000598e+06,3.236129755999999907e+04,1.057357148715328335e-02
1.500000000000000000e+00,1.500000000000000000e+00,3.101160234999999830e+03,6.025739938607003540e+06,3.291715584800000215e+04,7.924759547726962713e-03
