# x, r_0
6.464646464646465196e-01,6.464646464646461865e-01,0.000000000000000000e+00,1.156391700000000178e+01
6.666666666666667407e-01,6.666666666666657415e-01,0.000000000000000000e+00,1.226785499999999729e+01
6.868686868686869618e-01,6.868686868686867397e-01,0.000000000000000000e+00,1.306265300000000096e+01
7.070707070707071829e-01,7.070707070707054065e-01,0.000000000000000000e+00,1.396350900000000017e+01
7.272727272727272929e-01,7.272727272727267378e-01,0.000000000000000000e+00,1.498880400000000712e+01
7.474747474747475140e-01,7.474747474747476250e-01,1.999999999999999909e-06,1.616133399999997877e+01
7.676767676767677351e-01,7.676767676767675130e-01,3.999999999999999819e-06,1.750951400000002067e+01
7.878787878787879562e-01,7.878787878787871790e-01,6.999999999999999895e-06,1.906892000000001985e+01
8.080808080808081773e-01,8.080808080808069560e-01,1.800000000000000046e-05,2.088522800000001212e+01
8.282828282828283983e-01,8.282828282828273991e-01,4.100000000000000047e-05,2.301737699999998910e+01
8.484848484848485084e-01,8.484848484848475092e-01,8.799999999999998416e-05,2.554300799999998262e+01
8.686868686868687295e-01,8.686868686868678413e-01,1.920000000000000049e-04,2.856593599999999000e+01
8.888888888888889506e-01,8.888888888888879514e-01,4.060000000000000024e-04,3.222801199999999255e+01
9.090909090909091717e-01,9.090909090909082835e-01,8.620000000000000275e-04,3.672668499999999625e+01
9.292929292929293927e-01,9.292929292929290597e-01,1.814999999999999773e-03,4.234291599999997402e+01
9.494949494949496138e-01,9.494949494949486146e-01,3.799999999999999992e-03,4.948598599999998982e+01
9.696969696969697239e-01,9.696969696969683916e-01,7.926000000000000753e-03,5.876545400000003383e+01
9.898989898989899450e-01,9.898989898989897229e-01,1.644699999999999981e-02,7.111063800000009394e+01
1.010101010101010166e+00,1.010101010101008834e+00,3.397799999999999432e-02,8.797004700000009336e+01
1.030303030303030498e+00,1.030303030303028722e+00,6.988099999999999867e-02,1.116497680000000940e+02
1.050505050505050608e+00,1.050505050505049942e+00,1.430950000000000000e-01,1.458934789999999850e+02
1.070707070707070718e+00,1.070707070707069608e+00,2.917779999999999818e-01,1.968880060000001890e+02
1.090909090909091050e+00,1.090909090909092605e+00,5.924829999999998709e-01,2.750187270000000694e+02
1.111111111111111160e+00,1.111111111111111160e+00,1.198190999999999784e+00,3.979590599999999085e+02
1.131313131313131493e+00,1.131313131313131048e+00,2.413349999999999884e+00,5.961370509999999285e+02
1.151515151515151603e+00,1.151515151515152047e+00,4.841171000000000113e+00,9.224476250000001301e+02
1.171717171717171713e+00,1.171717171717171713e+00,9.671049000000000007e+00,1.469554272999999739e+03
1.191919191919192045e+00,1.191919191919192711e+00,1.923489299999999957e+01,2.400721390000000156e+03
1.212121212121212155e+00,1.212121212121211267e+00,3.807151999999999958e+01,4.004621677000001000e+03
1.232323232323232487e+00,1.232323232323232709e+00,7.492735799999999813e+01,6.792079577000002246e+03
1.252525252525252597e+00,1.252525252525250821e+00,1.464081929999999829e+02,1.166436966699999539e+04
1.272727272727272929e+00,1.272727272727273373e+00,2.833081329999999980e+02,2.019797681199999715e+04
1.292929292929293039e+00,1.292929292929291929e+00,5.405436460000000807e+02,3.510177880100000039e+04
1.313131313131313149e+00,1.313131313131313815e+00,1.009645858999999973e+03,6.087908203800000047e+04
1.333333333333333481e+00,1.333333333333331705e+00,1.825525325999999950e+03,1.045883193660000106e+05
1.353535353535353591e+00,1.353535353535354480e+00,3.143399357000000236e+03,1.762083793559999613e+05
1.373737373737373924e+00,1.373737373737371481e+00,5.049118446999999833e+03,2.874862737659998820e+05
1.393939393939394034e+00,1.393939393939394256e+00,7.409620618999999351e+03,4.480542270100002061e+05
1.414141414141414366e+00,1.414141414141413255e+00,9.805537766000001284e+03,6.597146409010000061e+05
1.434343434343434476e+00,1.434343434343431589e+00,1.172062420000000202e+04,9.134289328789999709e+05
1.454545454545454586e+00,1.454545454545454586e+00,1.285905691499999921e+04,1.192813864791999338e+06
1.474747474747474918e+00,1.474747474747474030e+00,1.325019345500000054e+04,1.481278628222000552e+06
1.494949494949495028e+00,1.494949494949494140e+00,1.310097873999999865e+04,1.766832661413999740e+06
1.515151515151515360e+00,1.515151515151513584e+00,1.262441268800000034e+04,2.042717297093000030e+06
1.535353535353535470e+00,1.535353535353536136e+00,1.196861720299999797e+04,2.305864362631999422e+06
1.555555555555555580e+00,1.555555555555556024e+00,1.121920713299999989e+04,2.555215848902999889e+06
1.575757575757575912e+00,1.575757575757574580e+00,1.042237556600000062e+04,2.790628589073000010e+06
1.595959595959596022e+00,1.595959595959596689e+00,9.604143705999998929e+03,3.012320480896000750e+06
1.616161616161616355e+00,1.616161616161615688e+00,8.781531156000000919e+03,3.220641932590999641e+06
1.636363636363636465e+00,1.636363636363636687e+00,7.967840065000000322e+03,3.416004684126998764e+06
1.656565656565656797e+00,1.656565656565654354e+00,7.174653221000000485e+03,3.598873022831997368e+06
1.676767676767676907e+00,1.676767676767676463e+00,6.412259657999999945e+03,3.769771346172000747e+06
1.696969696969697017e+00,1.696969696969696351e+00,5.689462907000000087e+03,3.929288778504999354e+06
1.717171717171717349e+00,1.717171717171717127e+00,5.013262689000000137e+03,4.078075004661999643e+06
1.737373737373737459e+00,1.737373737373736571e+00,4.388636411999999837e+03,4.216827773745000362e+06
1.757575757575757791e+00,1.757575757575757569e+00,3.818496882999999798e+03,4.346275002085002139e+06
1.777777777777777901e+00,1.777777777777774348e+00,3.303820991000000049e+03,4.467154852282000706e+06
1.797979797979798233e+00,1.797979797979798899e+00,2.843905474000000140e+03,4.580196619998000562e+06
1.818181818181818343e+00,1.818181818181819009e+00,2.436694596000000274e+03,4.686104341893998906e+06
1.838383838383838453e+00,1.838383838383837343e+00,2.079129428999999618e+03,4.785544114737004973e+06
1.858585858585858785e+00,1.858585858585859008e+00,1.767480651000000080e+03,4.879135366853003390e+06
1.878787878787878896e+00,1.878787878787877785e+00,1.497640581999999995e+03,4.967445809280999005e+06
1.898989898989899228e+00,1.898989898989897895e+00,1.265362649000000147e+03,5.050989503194004297e+06
1.919191919191919338e+00,1.919191919191916451e+00,1.066445646000000124e+03,5.130227364449005574e+06
1.939393939393939448e+00,1.939393939393937671e+00,8.968664330000000291e+02,5.205569429909000173e+06
1.959595959595959780e+00,1.959595959595958892e+00,7.528679140000000416e+02,5.277378284103997052e+06
1.979797979797979890e+00,1.979797979797980334e+00,6.310106639999999061e+02,5.345973152466000058e+06
2.000000000000000000e+00,1.999999999999998890e+00,5.281964570000000094e+02,5.411634278261000291e+06
